num	id	mass	px	py	pz	vx	vy	vz	phi	metals	tform	eps
775	33555206	6.92605E-10	0.451855	0.112955	-0.18526	0.639532	-0.0674366	0.648117	-0.00615771	0.0	0.0165306	4.0E-5
776	33555207	6.92605E-10	-0.22302	-0.422105	-0.47872	-0.169975	-0.185851	0.483449	-0.00639221	0.0	0.0165306	4.0E-5
777	33555208	6.92605E-10	-0.422345	-0.48353	0.454441	-0.549992	-0.596613	-0.373062	-0.0113407	0.0	0.0165306	4.0E-5
778	33555209	6.92605E-10	-0.452244	0.180308	0.0767486	-0.849492	-0.221145	0.522728	-0.0146157	0.0	0.0165306	4.0E-5
779	33555210	6.92605E-10	-0.150408	0.232963	0.417161	0.642096	0.777541	-0.162241	-0.0125443	0.0	0.0165306	4.0E-5
780	33555211	6.93177E-10	-0.360421	-0.0539068	-0.411588	-0.291778	0.146964	-0.0251746	-0.0045957	2.91573E-6	0.0165521	4.0E-5
781	33555212	6.93177E-10	-0.327538	0.206621	-0.241475	1.26257	-0.60616	-0.35738	-0.0183413	0.0	0.0165521	4.0E-5
782	33555213	6.93177E-10	0.0759768	-0.365567	0.322159	0.0903144	-0.222041	-0.26739	-0.00835849	1.45715E-6	0.0165521	4.0E-5
783	33555214	6.93177E-10	0.451624	0.113074	-0.185162	-0.227062	-0.350032	0.481836	-0.00617818	0.0	0.0165521	4.0E-5
784	33555215	6.93177E-10	-0.361514	0.145918	-0.241078	-0.0111616	0.384306	0.123513	-0.0162657	0.0	0.0165521	4.0E-5
785	33555216	6.93177E-10	0.178097	0.342454	0.427958	0.00356397	0.110238	0.00890987	-0.0266834	0.0	0.0165521	4.0E-5
786	33555217	6.93758E-10	-0.33552	0.137396	-0.220251	0.730184	1.47847	0.417143	-0.0150916	0.0	0.0165737	4.0E-5
787	33555218	6.93758E-10	-0.327447	0.206782	-0.241226	1.21204	0.417372	0.470697	-0.01834	0.0	0.0165737	4.0E-5
788	33555219	6.93758E-10	-0.325916	0.207814	-0.242261	0.234361	0.0975113	0.717248	-0.0193654	5.47072E-5	0.0165737	4.0E-5
789	33555220	6.93758E-10	-0.357609	0.174464	-0.239799	0.232512	-0.0877744	0.590484	-0.0159637	0.0	0.0165737	4.0E-5
790	33555221	6.93758E-10	-0.0704639	0.154078	-0.438513	-0.319547	0.96999	0.479414	-0.00717382	0.0	0.0165737	4.0E-5
791	33555222	6.93758E-10	-0.202297	0.162038	-0.246841	-1.21753	0.815145	0.16793	-0.0137087	0.0	0.0165737	4.0E-5
792	33555223	6.93758E-10	-0.158483	0.248819	0.451967	0.273092	0.120673	-0.454241	-0.012733	0.0	0.0165737	4.0E-5
793	33555224	6.93758E-10	-0.134728	0.401452	0.283059	-0.201579	-0.937745	-0.23737	-0.0117112	0.0	0.0165737	4.0E-5
794	33555225	6.93758E-10	0.109446	0.357165	0.456228	-0.220334	-0.0848134	-0.403451	-0.0214203	0.0	0.0165737	4.0E-5
795	33555226	6.9435E-10	-0.447306	-0.491753	-0.363224	0.587115	0.808006	-0.391031	-0.0162698	2.35548E-5	0.0165952	4.0E-5
796	33555227	6.9435E-10	-0.314218	0.293816	-0.178662	0.272879	-0.151765	0.741311	-0.0167323	0.0	0.0165952	4.0E-5
797	33555228	6.9435E-10	0.101234	-0.0420432	0.0556733	0.662034	0.687655	0.333642	-2.03233E-4	0.0	0.0165952	4.0E-5
798	33555229	6.9435E-10	0.243223	0.097369	-0.195391	0.504598	0.653166	0.0818536	-0.00499434	0.0	0.0165952	4.0E-5
799	33555230	6.9435E-10	-0.325978	0.207451	-0.242275	0.229311	-0.28663	0.890631	-0.019366	9.98479E-7	0.0165952	4.0E-5
800	33555231	6.9435E-10	-0.361428	0.145738	-0.241048	0.0227712	1.9685	0.92178	-0.0163463	0.0	0.0165952	4.0E-5
801	33555232	6.9435E-10	0.0836982	0.37245	0.443353	0.684523	-0.492297	0.277061	-0.0197084	0.0	0.0165952	4.0E-5
802	33555233	6.9435E-10	0.17774	0.342442	0.427803	-0.295407	0.243451	-0.392036	-0.0272902	9.59432E-7	0.0165952	4.0E-5
803	33555234	6.94953E-10	-0.353241	0.144717	-0.21237	0.447568	1.32304	-0.332202	-0.0153273	0.0	0.0166168	4.0E-5
804	33555235	6.94953E-10	-0.273178	0.254847	-0.214884	0.254941	-0.573385	0.403477	-0.0175225	0.0	0.0166168	4.0E-5
805	33555236	6.94953E-10	-0.367896	0.16913	-0.233777	1.05695	0.285075	0.404241	-0.0156405	0.0	0.0166168	4.0E-5
806	33555237	6.94953E-10	-0.309464	0.159622	-0.242272	-0.360865	1.30648	1.10665	-0.0154485	0.0	0.0166168	4.0E-5
807	33555238	6.94953E-10	0.305602	-0.458926	0.204061	-0.633585	-1.02217	0.832314	-0.0111415	0.0	0.0166168	4.0E-5
808	33555239	6.94953E-10	-0.455102	0.179801	0.0756216	0.196646	0.564371	-0.0293911	-0.0145018	0.0	0.0166168	4.0E-5
809	33555240	6.94953E-10	0.358821	-0.0953169	0.222336	0.280478	0.291571	-0.662622	-0.00957706	5.18641E-7	0.0166168	4.0E-5
810	33555241	6.94953E-10	-0.189577	0.330157	0.229377	0.145007	-0.608598	0.0423968	-0.0111631	0.0	0.0166168	4.0E-5
811	33555242	6.94953E-10	0.257603	0.361258	-0.492263	-0.184106	-0.157755	-0.109656	-0.0158256	0.0	0.0166168	4.0E-5
812	33555243	6.94953E-10	-0.186414	-0.243467	-0.0796669	-0.0516709	-0.56426	0.0458584	0.00644037	0.0	0.0166168	4.0E-5
813	33555244	6.95567E-10	-0.447294	-0.492073	-0.362895	0.469211	-0.228484	-0.287265	-0.0160995	0.0	0.0166384	4.0E-5
814	33555245	6.95567E-10	-0.314261	0.294084	-0.178953	0.169384	0.0266474	-0.265656	-0.0169932	0.0	0.0166384	4.0E-5
815	33555246	6.95567E-10	0.244251	0.0947616	-0.192079	0.804352	0.831225	-0.00448211	-0.00478479	0.0	0.0166384	4.0E-5
816	33555247	6.95567E-10	0.451295	0.257173	0.188147	-0.462211	-1.38536	-0.394785	-0.0175454	0.0	0.0166384	4.0E-5
817	33555248	6.95567E-10	-0.361703	0.145489	-0.240841	0.158475	1.37264	0.985161	-0.0161186	0.0	0.0166384	4.0E-5
818	33555249	6.95567E-10	0.113676	0.316239	0.223987	0.929757	0.777425	0.311365	-0.0200054	0.0	0.0166384	4.0E-5
819	33555250	6.95567E-10	0.113171	0.316037	0.224213	0.472111	-0.455573	0.176991	-0.0198532	5.47431E-6	0.0166384	4.0E-5
820	33555251	6.95567E-10	0.106227	0.357486	0.459868	-0.318793	0.655727	-0.00547809	-0.0225576	0.0	0.0166384	4.0E-5
821	33555252	6.95567E-10	0.176996	0.342807	0.427862	-0.42284	0.545365	0.0772196	-0.0272435	2.15529E-5	0.0166384	4.0E-5
822	33555253	6.95567E-10	-0.213592	0.22411	-0.238588	-0.909941	0.160646	0.315985	-0.0179182	0.0	0.0166384	4.0E-5
823	33555254	6.96193E-10	-0.353715	0.14474	-0.212548	0.139003	0.80212	-0.83708	-0.0156371	0.0	0.0166599	4.0E-5
824	33555255	6.96193E-10	-0.35332	0.144657	-0.212919	0.163863	0.602968	-0.074415	-0.0152496	0.0	0.0166599	4.0E-5
825	33555256	6.96193E-10	-0.453575	-0.226035	-0.473815	0.147996	-0.6005	0.5687	-0.00506172	2.13739E-7	0.0166599	4.0E-5
826	33555257	6.96193E-10	-0.360425	-0.0540216	-0.411725	-0.144963	-0.198256	0.00974899	-0.00462298	0.0	0.0166599	4.0E-5
827	33555258	6.96193E-10	0.348837	0.228731	0.311582	-0.311895	1.26493	-0.480059	-0.0164533	0.0	0.0166599	4.0E-5
828	33555259	6.96193E-10	-0.284203	0.421184	-0.0771908	-0.165634	-0.367583	-0.113008	-0.0116655	0.0	0.0166599	4.0E-5
829	33555260	6.96193E-10	0.412914	-0.255471	-0.108236	0.279649	-0.578119	0.455694	-0.00502468	0.0	0.0166599	4.0E-5
830	33555261	6.96831E-10	-0.314476	0.293931	-0.178894	-0.327068	-0.300525	0.325603	-0.0170764	0.0	0.0166815	4.0E-5
831	33555262	6.96831E-10	-0.36071	-0.0544545	-0.411664	0.0765061	-0.627612	0.0422906	-0.00430529	0.0	0.0166815	4.0E-5
832	33555263	6.96831E-10	-0.32586	0.207458	-0.242354	0.410244	-0.450182	0.919792	-0.0192644	7.06472E-7	0.0166815	4.0E-5
833	33555264	6.96831E-10	0.461641	0.25071	0.191836	-0.622984	-0.147979	-0.342991	-0.0156047	0.0	0.0166815	4.0E-5
834	33555265	6.96831E-10	-0.0585048	-0.130705	0.118869	0.727249	0.448045	-0.320727	9.75721E-4	0.0	0.0166815	4.0E-5
835	33555266	6.96831E-10	-0.361343	0.145617	-0.24105	0.864912	2.11875	1.60541	-0.016254	0.0	0.0166815	4.0E-5
836	33555267	6.96831E-10	-0.367945	0.168841	-0.233662	0.908049	0.0704906	0.621387	-0.015729	0.0	0.0166815	4.0E-5
837	33555268	6.96831E-10	-0.367461	0.168341	-0.233517	0.886993	-0.438566	-0.0278092	-0.0156749	0.0	0.0166815	4.0E-5
838	33555269	6.96831E-10	0.348372	-0.486751	0.0227756	-0.11648	0.0261646	0.443885	-0.00884159	0.0	0.0166815	4.0E-5
839	33555270	6.96831E-10	0.177082	0.342666	0.427622	-0.350426	0.511597	-0.0724638	-0.0275271	2.98992E-5	0.0166815	4.0E-5
840	33555271	6.97482E-10	-0.44161	-0.484499	-0.366243	-0.415937	-0.515942	-0.136167	-0.0168973	3.57802E-5	0.016703	4.0E-5
841	33555272	6.97482E-10	-0.401483	0.125603	0.211438	-0.270509	0.171025	-0.918702	-0.00495309	0.0	0.016703	4.0E-5
842	33555273	6.97482E-10	-0.250495	0.22239	-0.205057	-0.631833	-0.134267	-0.449635	-0.0193101	0.0	0.016703	4.0E-5
843	33555274	6.97482E-10	-0.304903	0.219537	-0.255126	0.263061	0.837801	0.984687	-0.0196451	0.0	0.016703	4.0E-5
844	33555275	6.97482E-10	-0.326222	0.207404	-0.242303	0.253002	-0.39506	0.800888	-0.0193689	2.66349E-5	0.016703	4.0E-5
845	33555276	6.97482E-10	-0.36157	0.145998	-0.241076	0.0123761	-0.0505506	-0.14634	-0.0161694	0.0	0.016703	4.0E-5
846	33555277	6.97482E-10	0.186471	0.377015	-0.375196	-0.220488	0.208022	-0.41723	-0.011468	0.0	0.016703	4.0E-5
847	33555278	6.97482E-10	0.140906	0.370459	0.0933778	0.567644	0.589066	0.702969	-0.0125841	0.0	0.016703	4.0E-5
848	33555279	6.97482E-10	0.106391	0.357804	0.459879	0.198627	-0.146468	-0.606817	-0.0229151	4.51227E-6	0.016703	4.0E-5
849	33555280	6.97482E-10	0.177277	0.342411	0.42802	-0.559267	0.00556029	-0.267933	-0.0274486	6.34394E-5	0.016703	4.0E-5
850	33555281	6.97482E-10	0.1771	0.342462	0.428057	-0.551908	-0.535519	-0.311333	-0.0273644	0.0	0.016703	4.0E-5
851	33555282	6.98146E-10	-0.447573	-0.492112	-0.363189	0.136139	0.217724	0.206773	-0.0161796	1.8403E-7	0.0167246	4.0E-5
852	33555283	6.98146E-10	-0.305106	0.218985	-0.255505	-0.222986	-0.1392	0.369584	-0.0198601	0.0	0.0167246	4.0E-5
853	33555284	6.98146E-10	-0.0494112	-0.410965	-0.315697	-0.324531	-0.848603	-0.681503	-2.66738E-4	0.0	0.0167246	4.0E-5
854	33555285	6.98146E-10	-0.361275	0.145526	-0.240784	0.784136	1.56228	0.986717	-0.0158889	0.0	0.0167246	4.0E-5
855	33555286	6.98146E-10	-0.2025	0.162299	-0.246995	-0.458683	0.716707	-0.0485762	-0.0139461	0.0	0.0167246	4.0E-5
856	33555287	6.98146E-10	0.348306	-0.486833	0.0227591	0.253374	-0.540198	-0.129504	-0.00884467	0.0	0.0167246	4.0E-5
857	33555288	6.98146E-10	-0.158478	0.24876	0.452051	0.427028	0.159668	-0.548034	-0.0126689	3.68619E-6	0.0167246	4.0E-5
858	33555289	6.98825E-10	-0.309337	-0.0639834	-0.467577	-0.861039	-0.148375	0.0615215	-0.00429392	0.0	0.0167461	4.0E-5
859	33555290	6.98825E-10	-0.304982	0.219491	-0.255206	0.326079	0.480392	0.466365	-0.019752	0.0	0.0167461	4.0E-5
860	33555291	6.98825E-10	-0.304935	0.218798	-0.255075	-0.410876	-0.783956	-0.141109	-0.0201836	0.0	0.0167461	4.0E-5
861	33555292	6.98825E-10	0.325933	0.0315138	-0.418779	-0.0288218	0.391403	0.144525	-0.00186101	0.0	0.0167461	4.0E-5
862	33555293	6.98825E-10	-0.438367	-0.467893	0.43233	-0.197375	-0.180626	0.911225	-0.00785665	0.0	0.0167461	4.0E-5
863	33555294	6.98825E-10	0.358955	-0.0951413	0.222044	-0.00840336	0.699387	-0.553205	-0.00950871	1.46155E-5	0.0167461	4.0E-5
864	33555295	6.98825E-10	-0.134505	0.401263	0.282828	0.289656	-0.633865	-0.148691	-0.0118486	4.73249E-5	0.0167461	4.0E-5
865	33555296	6.99592E-10	-0.245372	0.200435	-0.199936	-0.170276	1.0176	-0.892397	-0.0174551	0.0	0.0167677	4.0E-5
866	33555297	6.99592E-10	0.334297	-0.168748	0.0323079	0.372186	-0.264972	0.134241	-0.00632064	0.0	0.0167677	4.0E-5
867	33555298	6.99592E-10	0.243095	0.0973774	-0.195451	0.452959	0.871117	0.16371	-0.00499803	3.21841E-6	0.0167677	4.0E-5
868	33555299	6.99592E-10	-0.326676	0.207482	-0.241668	1.06473	0.482676	0.393656	-0.0189137	0.0	0.0167677	4.0E-5
869	33555300	6.99592E-10	0.454652	0.190871	0.0999538	0.390633	0.237059	0.602869	-0.0157683	0.0	0.0167677	4.0E-5
870	33555301	6.99592E-10	-0.0453017	-0.407161	-0.395898	-0.309337	-0.432051	-0.43715	-0.003107	0.0	0.0167677	4.0E-5
871	33555302	6.99592E-10	-0.15853	0.248876	0.451764	0.752749	0.13651	-0.446768	-0.0127686	0.0	0.0167677	4.0E-5
872	33555303	6.99592E-10	-0.431637	0.30399	0.41901	0.0374338	-0.174054	0.10123	-0.00832314	0.0	0.0167677	4.0E-5
873	33555304	7.00197E-10	-0.262859	-0.470638	0.0308381	0.622694	-0.548373	0.0087403	-0.00897684	7.19189E-6	0.0167892	4.0E-5
874	33555305	7.00197E-10	-0.35362	0.144844	-0.212419	1.28821	0.967404	0.125508	-0.0155636	7.55341E-6	0.0167892	4.0E-5
875	33555306	7.00197E-10	0.402047	-0.406705	-0.297287	0.84536	-1.45981	0.354706	-0.00710664	0.0	0.0167892	4.0E-5
876	33555307	7.00197E-10	0.27388	0.136525	-0.0865515	-0.343156	0.309242	0.278876	-0.0085159	1.64062E-6	0.0167892	4.0E-5
877	33555308	7.00197E-10	-0.421946	-0.485336	0.453833	-0.0258167	0.34682	0.723955	-0.0107508	5.94543E-6	0.0167892	4.0E-5
878	33555309	7.00197E-10	-0.202387	0.162224	-0.247093	-0.808319	1.0092	-0.1747	-0.0139146	0.0	0.0167892	4.0E-5
879	33555310	7.00197E-10	0.186458	0.377083	-0.375239	-0.232045	0.213672	-0.808116	-0.0114817	0.0	0.0167892	4.0E-5
880	33555311	7.00197E-10	0.141171	0.370482	0.0936389	0.104424	0.581425	1.5153	-0.0125395	0.0	0.0167892	4.0E-5
881	33555312	7.00197E-10	-0.134574	0.401381	0.28319	-0.0679006	-1.24678	-0.180112	-0.0117287	0.0	0.0167892	4.0E-5
882	33555313	7.00197E-10	0.0434468	0.459703	0.322955	0.00894056	-1.0574	-0.207712	-0.0130433	0.0	0.0167892	4.0E-5
883	33555314	7.00197E-10	0.176983	0.342719	0.427648	-0.617205	0.572345	-0.369836	-0.0273649	1.0393E-6	0.0167892	4.0E-5
884	33555315	7.00197E-10	0.177039	0.343024	0.42786	-1.71949	0.686306	0.28382	-0.0267999	0.0	0.0167892	4.0E-5
885	33555316	7.0015E-10	-0.287948	0.170782	-0.188698	-0.543766	0.911409	0.0812665	-0.0187512	0.0	0.0168108	4.0E-5
886	33555317	7.0015E-10	-0.122816	0.191134	0.0599005	-0.179111	0.525622	-0.369672	-0.00795823	0.0	0.0168108	4.0E-5
887	33555318	7.0015E-10	-0.316378	-0.0530212	-0.467675	-0.618056	0.110017	0.543128	-0.00455088	0.0	0.0168108	4.0E-5
888	33555319	7.0015E-10	0.325987	0.0315242	-0.418623	-0.1048	0.784652	0.862585	-0.00185277	0.0	0.0168108	4.0E-5
889	33555320	7.0015E-10	-0.360976	0.168421	-0.238041	0.632521	1.06694	0.844135	-0.0177771	8.91786E-7	0.0168108	4.0E-5
890	33555321	7.0015E-10	0.348385	-0.486827	0.0227673	0.277958	-0.399309	0.312723	-0.00885182	0.0	0.0168108	4.0E-5
891	33555322	7.0015E-10	0.113418	0.316058	0.224093	0.984997	0.172923	-0.00516482	-0.0201776	0.0	0.0168108	4.0E-5
892	33555323	7.0015E-10	0.12116	0.316289	0.223502	0.167272	0.0552548	-0.208949	-0.0192825	0.0	0.0168108	4.0E-5
893	33555324	7.0015E-10	0.353539	-0.0963675	0.208938	0.0416092	0.496557	-0.178155	-0.00903156	0.0	0.0168108	4.0E-5
894	33555325	7.01669E-10	0.24425	0.0948182	-0.191993	0.868591	0.968599	0.11689	-0.00480351	1.04029E-8	0.0168323	4.0E-5
895	33555326	7.01669E-10	-0.453129	-0.225652	-0.474377	0.390851	-0.379972	-0.220841	-0.0049487	0.0	0.0168323	4.0E-5
896	33555327	7.01669E-10	-0.329722	0.205561	-0.240869	1.64206	-0.118456	0.262766	-0.0178204	0.0	0.0168323	4.0E-5
897	33555328	7.01669E-10	-0.326232	0.207705	-0.24229	-0.366425	0.114449	1.2524	-0.0193481	5.36691E-5	0.0168323	4.0E-5
898	33555329	7.01669E-10	-0.326681	0.207445	-0.241708	1.06392	0.453056	0.360341	-0.0189502	1.06568E-6	0.0168323	4.0E-5
899	33555330	7.01669E-10	-0.0586535	-0.130605	0.11875	-0.0225587	0.805789	-0.639974	9.59471E-4	0.0	0.0168323	4.0E-5
900	33555331	7.01669E-10	-0.335574	0.480466	-0.089623	0.264666	-0.832949	-0.196603	-0.0101512	0.0	0.0168323	4.0E-5
901	33555332	7.01669E-10	-0.223178	-0.422078	-0.478587	-0.432915	-0.211563	0.577758	-0.00647229	6.6769E-6	0.0168323	4.0E-5
902	33555333	7.01669E-10	-0.12243	0.252594	0.383269	0.727079	1.07302	0.450509	-0.0152812	0.0	0.0168323	4.0E-5
903	33555334	7.01669E-10	0.177152	0.34263	0.427569	-0.520537	0.0698741	-0.486065	-0.0275487	0.0	0.0168323	4.0E-5
904	33555335	7.01657E-10	-0.441535	-0.483945	-0.365771	0.0664944	-0.0206564	-0.00980396	-0.0165491	0.0	0.0168539	4.0E-5
905	33555336	7.01657E-10	-0.263082	-0.470579	0.0307342	0.992254	-0.565956	-0.115001	-0.00891217	0.0	0.0168539	4.0E-5
906	33555337	7.01657E-10	-0.365822	0.117425	-0.239955	0.486755	1.835	0.756825	-0.0111157	2.16899E-6	0.0168539	4.0E-5
907	33555338	7.01657E-10	-0.35373	0.144715	-0.212446	0.165588	1.0884	-0.626563	-0.0156299	2.7694E-6	0.0168539	4.0E-5
908	33555339	7.01657E-10	-0.2454	0.200587	-0.199884	-0.878841	0.376235	-0.527829	-0.0174699	0.0	0.0168539	4.0E-5
909	33555340	7.01657E-10	-0.287875	0.170947	-0.189336	0.427959	0.81996	-0.730679	-0.0189091	1.06587E-5	0.0168539	4.0E-5
910	33555341	7.01657E-10	0.451348	0.257718	0.187961	-0.110223	0.218887	-0.257144	-0.0172399	0.0	0.0168539	4.0E-5
911	33555342	7.01657E-10	-0.422134	-0.483768	0.454239	-0.695896	-0.167543	1.11978	-0.0116843	0.0	0.0168539	4.0E-5
912	33555343	7.01657E-10	-0.202525	0.162211	-0.247111	-0.862305	1.17967	-0.503549	-0.0139603	0.0	0.0168539	4.0E-5
913	33555344	7.01657E-10	-0.276141	0.181008	-0.14941	-0.406054	0.520525	-0.830952	-0.0150385	0.0	0.0168539	4.0E-5
914	33555345	7.01657E-10	0.17732	0.34252	0.427598	-0.207097	0.146708	-0.435751	-0.0276942	3.8326E-5	0.0168539	4.0E-5
915	33555346	7.03287E-10	-0.44167	-0.484158	-0.366402	-0.773878	-0.512073	-0.415127	-0.0169772	2.45882E-7	0.0168754	4.0E-5
916	33555347	7.03287E-10	0.295627	-0.175711	0.0204283	0.130848	-0.419572	0.613176	-0.00517023	0.0	0.0168754	4.0E-5
917	33555348	7.03287E-10	0.402071	-0.406324	-0.29714	0.578517	-1.33166	0.0524133	-0.00738219	7.02903E-6	0.0168754	4.0E-5
918	33555349	7.03287E-10	0.244247	0.0948827	-0.192132	0.661447	1.22087	-0.209413	-0.00477575	3.44222E-7	0.0168754	4.0E-5
919	33555350	7.03287E-10	0.45446	0.190708	0.0997523	0.324623	0.556216	0.285128	-0.015692	0.0	0.0168754	4.0E-5
920	33555351	7.03287E-10	0.454599	0.190922	0.0999065	0.32621	0.29249	0.431144	-0.0157681	0.0	0.0168754	4.0E-5
921	33555352	7.03287E-10	0.274159	0.136676	-0.0862229	-1.21874	0.199657	0.434285	-0.0084172	0.0	0.0168754	4.0E-5
922	33555353	7.03287E-10	0.451664	0.112858	-0.185145	0.430225	0.220294	1.01441	-0.00615132	0.0	0.0168754	4.0E-5
923	33555354	7.03287E-10	0.349301	0.229187	0.31089	-0.37715	0.565178	-0.310894	-0.0167104	1.91183E-5	0.0168754	4.0E-5
924	33555355	7.03287E-10	-0.361559	0.145698	-0.240729	0.508368	1.62546	1.28283	-0.016103	0.0	0.0168754	4.0E-5
925	33555356	7.03287E-10	-0.455144	0.179852	0.0755017	0.05531	0.705677	0.0107295	-0.0144679	0.0	0.0168754	4.0E-5
926	33555357	7.03287E-10	0.113425	0.316019	0.223999	0.275414	0.0541352	0.0583081	-0.0201461	3.64935E-5	0.0168754	4.0E-5
927	33555358	7.04059E-10	-0.441525	-0.484439	-0.365815	-0.338949	-0.30897	0.306874	-0.0166088	2.42307E-6	0.016897	4.0E-5
928	33555359	7.04059E-10	-0.361732	0.145506	-0.240649	0.180889	1.27019	1.59705	-0.0158442	0.0	0.016897	4.0E-5
929	33555360	7.04059E-10	-0.361661	0.14564	-0.240877	-0.0742076	1.62175	0.930532	-0.0162856	1.21127E-5	0.016897	4.0E-5
930	33555361	7.04059E-10	-0.309361	0.159506	-0.242421	-0.114077	0.568539	0.540022	-0.0155456	5.6785E-6	0.016897	4.0E-5
931	33555362	7.04059E-10	-0.305382	0.218872	-0.254968	-0.393536	-0.136634	1.58018	-0.020363	0.0	0.016897	4.0E-5
932	33555363	7.04059E-10	-0.380655	0.122661	-0.00252776	-0.381651	1.23771	0.0966722	-0.00581507	6.88003E-6	0.016897	4.0E-5
933	33555364	7.04059E-10	-0.454794	0.179828	0.0755294	0.395426	0.934322	-0.26566	-0.0144658	0.0	0.016897	4.0E-5
934	33555365	7.04059E-10	-0.316526	-0.0530333	-0.466163	-0.260512	-0.143681	-0.41357	-0.00475281	0.0	0.016897	4.0E-5
935	33555366	7.04059E-10	0.451222	0.257431	0.188216	1.15932	-1.08873	-0.0737348	-0.0175481	0.0	0.016897	4.0E-5
936	33555367	7.04059E-10	-0.438443	-0.467814	0.432499	0.28294	-1.07987	0.654024	-0.00785064	0.0	0.016897	4.0E-5
937	33555368	7.04059E-10	0.14082	0.370428	0.093304	0.297102	-0.185225	0.927448	-0.0125255	0.0	0.016897	4.0E-5
938	33555369	7.04059E-10	0.393084	0.305614	0.0703788	-0.687854	-0.743348	-0.120764	-0.018011	0.0	0.016897	4.0E-5
939	33555370	7.04059E-10	-0.134397	0.401204	0.282946	0.331268	-0.97368	-0.162872	-0.011844	4.87201E-7	0.016897	4.0E-5
940	33555371	7.04856E-10	-0.262974	-0.470571	0.0307614	0.695152	-0.647598	-0.187852	-0.00898562	2.39932E-6	0.0169186	4.0E-5
941	33555372	7.04856E-10	-0.26293	-0.470819	0.030613	0.00860413	-1.20165	-0.433833	-0.00870638	1.34275E-6	0.0169186	4.0E-5
942	33555373	7.04856E-10	-0.283009	0.154621	-0.200467	-0.208188	0.867846	-0.242603	-0.016919	0.0	0.0169186	4.0E-5
943	33555374	7.04856E-10	-0.327581	0.206537	-0.241162	0.97276	-0.232328	-0.170483	-0.0182571	0.0	0.0169186	4.0E-5
944	33555375	7.04856E-10	0.349023	0.229417	0.311068	-0.971059	0.413462	-0.0822324	-0.0166649	2.6751E-7	0.0169186	4.0E-5
945	33555376	7.04856E-10	-0.309312	0.159286	-0.242355	0.26112	1.07224	0.768555	-0.0155899	0.0	0.0169186	4.0E-5
946	33555377	7.04856E-10	0.168861	0.400102	0.13937	-0.311999	-0.66849	1.16883	-0.0157941	0.0	0.0169186	4.0E-5
947	33555378	7.04856E-10	0.168795	0.399964	0.139425	-0.293352	-0.424302	1.12022	-0.0158121	0.0	0.0169186	4.0E-5
948	33555379	7.04856E-10	-0.122269	0.252416	0.383397	0.664415	0.391849	-0.100028	-0.0154275	0.0	0.0169186	4.0E-5
949	33555380	7.04856E-10	0.178026	0.342144	0.427745	1.14328	-0.278393	0.0899076	-0.0268083	0.0	0.0169186	4.0E-5
950	33555381	7.05677E-10	0.3056	-0.458776	0.203896	-0.157291	-0.896527	0.55143	-0.0110471	0.0	0.0169401	4.0E-5
951	33555382	7.05677E-10	0.30561	-0.458761	0.203784	0.00141304	-0.818995	0.333773	-0.0109847	0.0	0.0169401	4.0E-5
952	33555383	7.05677E-10	-0.245366	0.200403	-0.200174	-1.07856	0.652477	-0.660989	-0.0175105	0.0	0.0169401	4.0E-5
953	33555384	7.05677E-10	-0.455269	0.18	0.0758289	0.00246956	0.199016	-0.242175	-0.0144827	0.0	0.0169401	4.0E-5
954	33555385	7.05677E-10	-0.189588	0.330336	0.22943	-0.00202728	-0.616587	0.128613	-0.0111318	2.10606E-7	0.0169401	4.0E-5
955	33555386	7.05677E-10	-0.15851	0.248742	0.452028	0.19677	0.0333329	-0.591375	-0.0126997	0.0	0.0169401	4.0E-5
956	33555387	7.05677E-10	0.177273	0.342302	0.427804	-0.231438	-0.301805	-0.163179	-0.0276402	2.58227E-6	0.0169401	4.0E-5
957	33555388	7.05677E-10	-0.283883	0.420869	-0.0772515	-0.08282	0.419679	-0.0198787	-0.0116115	0.0	0.0169401	4.0E-5
958	33555389	7.06525E-10	0.101021	-0.0419803	0.056091	-0.251181	-0.487456	0.40292	-2.72552E-4	0.0	0.0169617	4.0E-5
959	33555390	7.06525E-10	0.361488	0.0338816	-0.290123	0.0866387	0.0565678	-0.249454	-0.00457457	0.0	0.0169617	4.0E-5
960	33555391	7.06525E-10	-0.453345	-0.225815	-0.473886	0.485609	-0.615025	0.483001	-0.00509109	0.0	0.0169617	4.0E-5
961	33555392	7.06525E-10	0.348825	0.228634	0.311952	-0.125316	0.855817	-0.867507	-0.0161754	0.0	0.0169617	4.0E-5
962	33555393	7.06525E-10	-0.361523	0.145289	-0.241173	0.304612	0.472823	0.831892	-0.0159093	0.0	0.0169617	4.0E-5
963	33555394	7.06525E-10	0.106204	0.357744	0.460171	0.313415	0.556959	-0.724402	-0.0227021	0.0	0.0169617	4.0E-5
964	33555395	7.06525E-10	0.355263	0.358602	0.111924	0.0736498	-0.45718	-0.0434272	-0.015964	0.0	0.0169617	4.0E-5
965	33555396	7.07401E-10	-0.365739	0.117357	-0.239759	0.915918	1.08836	0.665749	-0.0111586	0.0	0.0169832	4.0E-5
966	33555397	7.07401E-10	0.120641	0.304726	0.443785	0.432578	0.956017	-0.584361	-0.019829	0.0	0.0169832	4.0E-5
967	33555398	7.07401E-10	-0.450376	-0.275471	-0.487248	-0.128083	-0.0287241	0.930257	-0.00589257	0.0	0.0169832	4.0E-5
